date,max_temp,min_temp,weather,wind_direction,wind_speed
2015-05-16,24,16,多云,东南风,小于3级
2015-05-17,25,18,多云~阵雨,东北风,小于3级
2015-05-18,24,20,阵雨~阴,东南风,小于3级
2015-05-19,28,17,多云,东南风,小于3级
2015-05-20,26,17,多云,东北风,小于3级
2015-05-21,25,17,晴,东南风,小于3级
2015-05-22,27,18,晴,西南风,小于3级
2015-05-23,24,19,阴~,东北风,小于3级
2015-05-24,24,18,阴~,东北风,小于3级
2015-05-25,27,19,多云~,东南风,小于3级
2015-05-26,26,20,多云~,东南风,小于3级
2015-05-27,24,20,阵雨,东北风,小于3级
2015-05-28,25,21,阴~小雨,东南风,小于3级
2015-05-29,24,20,小雨~中雨,东南风,小于3级
2015-05-30,25,19,阴~多云,东南风,小于3级
2015-05-31,27,20,多云~晴,东北风,小于3级
2015-06-01,29,22,晴~阵雨,东北风,小于3级
2015-06-02,25,21,暴雨~大雨,东南风,小于3级
2015-06-03,25,20,阴~多云,东南风,小于3级
2015-06-04,26,19,多云~小雨,东南风,小于3级
2015-06-05,28,20,多云~晴,东南风,小于3级
2015-06-06,30,22,晴~多云,东北风,小于3级
2015-06-07,26,21,阵雨~大雨,东南风,小于3级
2015-06-08,24,20,中雨~小雨,东南风,小于3级
2015-06-09,25,21,阴~阵雨,东北风,小于3级
2015-06-10,26,23,小雨~阴,东南风,小于3级
2015-06-11,31,23,多云,东南风,小于3级
2015-06-12,34,24,多云,东北风,小于3级
2015-06-13,31,24,多云~阴,西南风,小于3级
2015-06-14,30,23,阴~中雨,东南风,小于3级
2015-06-15,27,22,小雨~中雨,东南风,小于3级
2015-06-16,23,21,大雨~暴雨,东北风,小于3级
2015-06-17,24,20,大雨~阴,东北风,小于3级
2015-06-18,24,20,小雨~多云,东北风,小于3级
2015-06-19,28,21,多云,东南风,小于3级
2015-06-20,29,22,多云~阴,东南风,小于3级
2015-06-21,27,21,小雨,东南风,小于3级
2015-06-22,24,21,小雨~阴,东南风,小于3级
2015-06-23,29,24,阴~阵雨,东北风,小于3级
2015-06-24,31,25,中雨~小雨,东南风,小于3级
2015-06-25,35,24,阵雨~中雨,东南风,小于3级
2015-06-26,26,24,中雨~大雨,东南风,小于3级
2015-06-27,24,22,大雨,东北风,小于3级
2015-06-28,24,21,大雨~阵雨,东南风,小于3级
2015-06-29,27,22,阵雨~阴,东南风,小于3级
2015-06-30,33,22,雷雨~中雨,西北风,小于3级
2015-07-01,25,19,小雨~阴,东南风,小于3级
2015-07-02,29,22,多云,东南风,小于3级
2015-07-03,30,22,多云~阴,东北风,小于3级
2015-07-04,24,21,阵雨~阴,东南风,小于3级
2015-07-05,24,20,阵雨,东南风,小于3级
2015-07-06,22,19,中雨,东北风,小于3级
2015-07-07,23,20,小雨,东南风,小于3级
2015-07-08,26,22,小雨~阴,东南风,小于3级
2015-07-09,28,23,阴,东北风,小于3级
2015-07-10,29,24,阴~中雨,东北风,小于3级
2015-07-11,25,24,暴雨~中雨,西北风,小于3级
2015-07-12,27,24,小雨~多云,东南风,小于3级
2015-07-13,33,25,多云,东南风,小于3级
2015-07-14,34,24,多云,东南风,小于3级
2015-07-15,32,24,多云,东北风,小于3级
2015-07-16,30,24,多云~阴,东北风,小于3级
2015-07-17,28,24,阴~小雨,东北风,小于3级
2015-07-18,28,24,阵雨,东北风,小于3级
2015-07-19,31,25,多云~阴,东南风,小于3级
2015-07-20,31,26,多云,东南风,小于3级
2015-07-21,31,26,多云~阴,西南风,小于3级
2015-07-22,30,26,阵雨,东南风,小于3级
2015-07-23,31,26,小雨~阴,东南风,小于3级
2015-07-24,33,27,中雨~阴,东南风,小于3级
2015-07-25,34,27,阵雨~多云,东南风,小于3级
2015-07-26,35,27,雷阵雨~多云,东南风,小于3级
2015-07-27,36,28,雷阵雨~多云,东北风,小于3级
2015-07-28,38,30,晴,东南风,小于3级
2015-07-29,38,30,晴,东南风,小于3级
2015-07-30,37,29,多云~晴,东南风,小于3级
2015-07-31,37,29,晴,西北风,小于3级
2015-08-01,38,29,晴,东北风,小于3级
2015-08-02,38,29,晴,东北风,小于3级
2015-08-03,38,28,晴,东南风,小于3级
2015-08-04,38,28,晴,东南风,小于3级
2015-08-05,37,27,晴~多云,东北风,小于3级
2015-08-06,36,27,晴~多云,西北风,小于3级
2015-08-07,34,28,阵雨,东北风,小于3级
2015-08-08,32,27,阵雨,东北风,小于3级
2015-08-09,31,28,中雨~阵雨,东北风,小于3级
2015-08-10,30,27,中雨,西北风,小于3级
2015-08-11,29,24,阵雨,西北风,小于3级
2015-08-12,30,25,多云,西北风,小于3级
2015-08-13,32,25,多云,东南风,小于3级
2015-08-14,32,25,多云~小雨,东南风,小于3级
2015-08-15,31,26,阴~阵雨,东北风,小于3级
2015-08-16,29,25,阵雨~多云,东北风,小于3级
2015-08-17,31,25,多云,东南风,小于3级
2015-08-18,31,25,多云,东南风,小于3级
2015-08-19,33,26,多云,西北风,小于3级
2015-08-20,32,25,小雨,东南风,小于3级
2015-08-21,29,24,阵雨~中雨,东北风,小于3级
2015-08-22,25,22,中雨,东北风,小于3级
2015-08-23,26,23,大雨~中雨,东南风,小于3级
2015-08-24,26,23,暴雨~小雨,西北风,小于3级
2015-08-25,29,23,多云,东南风,小于3级
2015-08-26,29,24,多云,东南风,小于3级
2015-08-27,31,24,雷阵雨,东南风,小于3级
2015-08-28,31,24,多云,东南风,小于3级
2015-08-29,30,23,多云,东北风,小于3级
2015-08-30,30,23,多云,东南风,小于3级
2015-08-31,30,24,多云,东北风,小于3级
2015-09-01,31,24,阵雨,东南风,小于3级
2015-09-02,30,24,多云,东南风,小于3级
2015-09-03,31,24,多云,西北风,小于3级
2015-09-04,31,24,多云~大雨,东南风,小于3级
2015-09-05,28,24,中雨~阴,东北风,小于3级
2015-09-06,29,23,多云~阵雨,东南风,小于3级
2015-09-07,29,23,阴~多云,东北风,小于3级
2015-09-08,29,22,多云,东北风,小于3级
2015-09-09,29,22,晴~多云,东南风,小于3级
2015-09-10,29,22,晴,东南风,小于3级
2015-09-11,30,22,多云~小雨,东南风,小于3级
2015-09-12,25,20,小雨~多云,东南风,小于3级
2015-09-13,26,21,多云~阴,东北风,小于3级
2015-09-14,27,22,多云~阵雨,东南风,小于3级
2015-09-15,23,20,阵雨,东南风,小于3级
2015-09-16,26,20,小雨~多云,东南风,小于3级
2015-09-17,28,21,多云,东南风,小于3级
2015-09-18,27,21,多云,东北风,小于3级
2015-09-19,28,21,多云,东北风,小于3级
2015-09-20,27,21,阴~多云,东南风,小于3级
2015-09-21,29,22,多云,东南风,小于3级
2015-09-22,28,22,小雨~中雨,东北风,小于3级
2015-09-23,25,21,小雨~多云,西北风,小于3级
2015-09-24,27,22,多云~小雨,东风,小于3级
2015-09-25,27,22,阴~多云,东风,小于3级
2015-09-26,29,21,多云,东南风,小于3级
2015-09-27,28,22,晴~多云,东北风,小于3级
2015-09-28,28,23,小雨~中雨,东北风,小于3级
2015-09-29,24,22,中雨~小雨,东北风,小于3级
2015-09-30,29,24,阵雨~中雨,西南风,小于3级
2015-10-01,25,17,小雨~多云,东南风,小于3级
2015-10-02,25,18,晴,东南风,小于3级
2015-10-03,27,20,晴~多云,东北风,小于3级
2015-10-04,25,20,阵雨~中雨,东南风,小于3级
2015-10-05,21,18,小雨,东北风,小于3级
2015-10-06,24,20,阴,东南风,小于3级
2015-10-07,24,20,小雨,东北风,小于3级
2015-10-08,22,18,小雨,东北风,小于3级
2015-10-09,24,17,阴~多云,东南风,小于3级
2015-10-10,24,13,多云~晴,西北风,小于3级
2015-10-11,21,13,晴,东南风,小于3级
2015-10-12,23,15,晴,东南风,小于3级
2015-10-13,24,16,晴,东南风,小于3级
2015-10-14,24,17,多云~晴,东南风,小于3级
2015-10-15,26,18,晴,东南风,小于3级
2015-10-16,26,18,晴,东南风,小于3级
2015-10-17,25,18,晴~多云,东北风,小于3级
2015-10-18,24,18,多云,东北风,小于3级
2015-10-19,25,18,多云,东北风,小于3级
2015-10-20,24,19,多云,东南风,小于3级
2015-10-21,26,19,晴~多云,东南风,小于3级
2015-10-22,26,20,晴~多云,东南风,小于3级
2015-10-23,26,20,多云,东北风,小于3级
2015-10-24,25,19,多云,东北风,小于3级
2015-10-25,24,18,多云,东南风,小于3级
2015-10-26,25,17,多云~阵雨,东南风,小于3级
2015-10-27,20,14,多云~晴,东南风,小于3级
2015-10-28,21,15,多云~小雨,东南风,小于3级
2015-10-29,17,15,小雨,东南风,小于3级
2015-10-30,19,15,阴,西北风,小于3级
2015-10-31,18,13,阴~小雨,西南风,小于3级
2015-11-01,15,11,小雨~多云,东南风,小于3级
2015-11-02,18,12,晴~多云,东南风,小于3级
2015-11-03,20,12,多云,西北风,小于3级
2015-11-04,21,17,小雨,东南风,小于3级
2015-11-05,24,19,多云~小雨,东北风,小于3级
2015-11-06,24,19,小雨,东北风,小于3级
2015-11-07,24,17,雷阵雨~阵雨,东南风,小于3级
2015-11-08,16,13,小雨,东南风,小于3级
2015-11-09,15,12,阴~多云,西北风,小于3级
2015-11-10,16,11,多云~阴,东南风,小于3级
2015-11-11,17,13,阴,东南风,小于3级
2015-11-12,18,15,小雨,东南风,小于3级
2015-11-13,17,14,阴,西南风,小于3级
2015-11-14,17,12,阴~多云,东南风,小于3级
2015-11-15,19,13,多云~阵雨,东南风,小于3级
2015-11-16,21,16,小雨,东南风,小于3级
2015-11-17,17,14,小雨,东北风,小于3级
2015-11-18,17,14,小雨,东北风,小于3级
2015-11-19,16,13,小雨,东北风,小于3级
2015-11-20,17,14,小雨,东南风,小于3级
2015-11-21,18,15,阵雨,东北风,小于3级
2015-11-22,19,16,阵雨,东南风,小于3级
2015-11-23,18,14,小雨,东南风,小于3级
2015-11-24,15,7,小雨,西北风,小于3级
2015-11-25,10,3,多云~晴,西北风,小于3级
2015-11-26,5,0,多云~晴,西北风,小于3级
2015-11-27,6,0,晴~多云,东南风,小于3级
2015-11-28,12,7,阴~小雨,东南风,小于3级
2015-11-29,14,8,小雨~多云,东南风,小于3级
2015-11-30,15,9,多云,东北风,小于3级
2015-12-01,18,11,多云~小雨,东风,小于3级
2015-12-02,14,6,小雨~多云,西北风,小于3级
2015-12-03,12,3,晴,西南风,小于3级
2015-12-04,10,4,多云~阴,东南风,小于3级
2015-12-05,9,3,小雨,西北风,小于3级
2015-12-06,9,5,阴~多云,东南风,小于3级
2015-12-07,13,5,多云~晴,东南风,小于3级
2015-12-08,14,8,多云~阴,东北风,小于3级
2015-12-09,15,12,小雨~中雨,东南风,小于3级
2015-12-10,13,11,小雨,西北风,小于3级
2015-12-11,12,6,阴,东南风,小于3级
2015-12-12,11,6,晴~多云,东北风,小于3级
2015-12-13,12,7,小雨,东南风,小于3级
2015-12-14,10,6,多云,东南风,小于3级
2015-12-15,10,3,多云,东南风,小于3级
2015-12-16,7,0,多云,西北风,小于3级
2015-12-17,5,1,多云,东北风,小于3级
2015-12-18,8,1,晴~多云,东北风,小于3级
2015-12-19,11,6,多云~阴,东南风,小于3级
2015-12-20,12,7,小雨,东南风,小于3级
2015-12-21,11,6,多云~阴,东南风,小于3级
2015-12-22,14,9,阴~小雨,东南风,小于3级
2015-12-23,11,8,阴~小雨,西南风,小于3级
2015-12-24,12,7,小雨~阴,东南风,小于3级
2015-12-25,11,5,多云,东南风,小于3级
2015-12-26,13,5,晴~多云,东南风,小于3级
2015-12-27,12,5,阴~多云,东北风,小于3级
2015-12-28,8,4,多云~晴,东南风,小于3级
2015-12-29,9,4,多云,东南风,小于3级
2015-12-30,12,4,多云,东南风,小于3级
2015-12-31,10,3,晴,东北风,小于3级
2016-01-01,12,4,晴~多云,东南风,小于3级
2016-01-02,16,9,多云~小雨,东南风,小于3级
2016-01-03,15,10,小雨,东南风,小于3级
2016-01-04,15,9,小雨~中雨,东北风,小于3级
2016-01-05,10,7,小雨,东北风,小于3级
2016-01-06,9,5,小雨~多云,西北风,小于3级
2016-01-07,10,4,阴~多云,西北风,小于3级
2016-01-08,8,2,多云,东北风,小于3级
2016-01-09,9,3,多云~阴,西北风,小于3级
2016-01-10,10,7,小雨~中雨,东北风,小于3级
2016-01-11,8,4,小雨,西南风,小于3级
2016-01-12,6,1,阴~多云,西北风,小于3级
2016-01-13,6,0,多云,东南风,小于3级
2016-01-14,6,1,多云,东南风,小于3级
2016-01-15,10,3,晴~多云,东南风,小于3级
2016-01-16,10,4,多云~小雨,东北风,小于3级
2016-01-17,8,3,小雨~多云,西北风,小于3级
2016-01-18,6,-2,多云~晴,西南风,小于3级
2016-01-19,4,-1,晴~多云,西北风,小于3级
2016-01-20,5,1,阴~雨夹雪,东北风,小于3级
2016-01-21,4,2,雨夹雪~小雨,东南风,小于3级
2016-01-22,5,0,雨夹雪~小雪,西北风,小于3级
2016-01-23,-1,-7,小雪~晴,东南风,小于3级
2016-01-24,-4,-7,晴,东南风,小于3级
2016-01-25,2,-5,晴,东南风,小于3级
2016-01-26,6,-2,晴~阴,东南风,小于3级
2016-01-27,7,4,小雨~中雨,东北风,小于3级
2016-01-28,10,6,小雨,东北风,小于3级
2016-01-29,7,4,小雨,东南风,小于3级
2016-01-30,7,3,小雨~阴,西北风,小于3级
2016-01-31,5,1,雨夹雪,西北风,小于3级
2016-02-01,3,-1,阴~多云,东南风,小于3级
2016-02-02,5,0,晴~多云,东南风,小于3级
2016-02-03,7,1,晴~多云,东北风,小于3级
2016-02-04,6,1,阴~多云,西北风,小于3级
2016-02-05,8,1,晴~多云,东南风,小于3级
2016-02-06,6,-1,多云~晴,西北风,小于3级
2016-02-07,9,1,晴~多云,东南风,小于3级
2016-02-08,13,2,晴,东南风,小于3级
2016-02-09,17,6,晴,东北风,小于3级
2016-02-10,18,11,多云~阴,东南风,小于3级
2016-02-11,18,14,阵雨~阴,东南风,小于3级
2016-02-12,20,14,多云~小雨,东南风,小于3级
2016-02-13,17,3,阵雨~阴,西北风,小于3级
2016-02-14,5,-1,雨夹雪~多云,西北风,小于3级
2016-02-15,5,-1,晴,西北风,小于3级
2016-02-16,10,2,晴~多云,东南风,小于3级
2016-02-17,12,4,晴~多云,东南风,小于3级
2016-02-18,15,6,晴~多云,东南风,小于3级
2016-02-19,12,5,阴~多云,西北风,小于3级
2016-02-20,11,3,晴,东南风,小于3级
2016-02-21,11,5,多云~小雨,东南风,小于3级
2016-02-22,8,5,中雨~小雨,东北风,小于3级
2016-02-23,9,3,阴~多云,西南风,小于3级
2016-02-24,9,2,晴,东南风,小于3级
2016-02-25,11,4,晴~多云,东北风,小于3级
2016-02-26,15,7,多云,东南风,小于3级
2016-02-27,18,8,晴~多云,东南风,小于3级
2016-02-28,20,5,多云,西南风,小于3级
2016-02-29,11,2,晴,东北风,小于3级
2016-03-01,11,3,晴~多云,西北风,小于3级
2016-03-02,16,7,多云,东北风,小于3级
2016-03-03,21,12,多云,东南风,小于3级
2016-03-04,23,15,多云~阴,东南风,小于3级
2016-03-05,23,10,阵雨,东南风,小于3级
2016-03-06,16,9,多云,东北风,小于3级
2016-03-07,19,10,多云~小雨,东风,小于3级
2016-03-08,12,5,中雨,东北风,小于3级
2016-03-09,8,4,阴,西北风,小于3级
2016-03-10,7,1,阴~多云,西北风,小于3级
2016-03-11,10,3,晴~多云,东南风,小于3级
2016-03-12,13,6,多云~小雨,东北风,小于3级
2016-03-13,10,5,小雨~多云,西南风,小于3级
2016-03-14,13,5,晴~多云,东南风,小于3级
2016-03-15,13,7,多云~阴,东南风,小于3级
2016-03-16,18,10,多云,东南风,小于3级
2016-03-17,18,12,阴~小雨,东北风,小于3级
2016-03-18,19,12,小雨,东北风,小于3级
2016-03-19,17,9,阴~多云,东北风,小于3级
2016-03-20,18,9,多云,东北风,小于3级
2016-03-21,15,10,多云~阴,东北风,小于3级
2016-03-22,16,10,小雨,东风,小于3级
2016-03-23,12,7,阴,东南风,小于3级
2016-03-24,11,6,多云,东南风,小于3级
2016-03-25,13,5,多云,东南风,小于3级
2016-03-26,15,8,多云,东南风,小于3级
2016-03-27,17,9,多云~晴,东南风,小于3级
2016-03-28,20,11,晴~多云,东南风,小于3级
2016-03-29,22,14,多云~阴,东南风,小于3级
2016-03-30,20,12,小雨,西北风,小于3级
2016-03-31,16,11,小雨~多云,东南风,小于3级
2016-04-01,22,11,多云,东南风,小于3级
2016-04-02,20,14,雷阵雨~大雨,东南风,小于3级
2016-04-03,17,12,阵雨~阴,东北风,小于3级
2016-04-04,18,11,多云,东南风,小于3级
2016-04-05,18,13,阴~中雨,东北风,小于3级
2016-04-06,18,13,中雨~大雨,东北风,小于3级
2016-04-07,17,12,小雨~多云,东南风,小于3级
2016-04-08,21,14,多云,东南风,小于3级
2016-04-09,23,14,多云~阴,西南风,小于3级
2016-04-10,22,14,多云,东南风,小于3级
2016-04-11,21,14,多云~小雨,东南风,小于3级
2016-04-12,18,15,小雨~阴,东南风,小于3级
2016-04-13,25,15,多云,东北风,小于3级
2016-04-14,26,15,多云,东北风,小于3级
2016-04-15,22,16,多云~小雨,东北风,小于3级
2016-04-16,21,15,中雨~阴,西北风,小于3级
2016-04-17,22,13,多云~小雨,东南风,小于3级
2016-04-18,20,13,多云,东北风,小于3级
2016-04-19,22,15,多云~阴,东北风,小于3级
2016-04-20,20,16,中雨~大雨,东南风,小于3级
2016-04-21,23,16,小雨~多云,东南风,小于3级
2016-04-22,27,16,多云~中雨,东北风,小于3级
2016-04-23,17,14,中雨~小雨,东北风,小于3级
2016-04-24,19,14,阴,东南风,小于3级
2016-04-25,18,14,小雨,东北风,小于3级
2016-04-26,18,14,中雨,东北风,小于3级
2016-04-27,16,13,阴,东南风,小于3级
2016-04-28,22,14,多云,东南风,小于3级
2016-04-29,26,16,晴,东南风,小于3级
2016-04-30,28,17,晴,东北风,小于3级
2016-05-01,28,19,多云~阵雨,东北风,小于3级
2016-05-02,25,20,中雨~小雨,东南风,小于3级
2016-05-03,26,17,晴,东南风,小于3级
2016-05-04,29,20,晴~阴,东北风,小于3级
2016-05-05,25,20,中雨,东南风,小于3级
2016-05-06,28,18,多云,东北风,小于3级
2016-05-07,22,16,阵雨~中雨,东南风,小于3级
2016-05-08,20,16,小雨~阵雨,东北风,小于3级
2016-05-09,21,16,小雨,西北风,小于3级
2016-05-10,19,15,小雨~多云,东南风,小于3级
2016-05-11,25,17,晴,东北风,小于3级
2016-05-12,28,19,晴,东南风,小于3级
2016-05-13,22,18,多云,东南风,小于3级
2016-05-14,24,18,阴~多云,东北风,小于3级
2016-05-15,26,15,中雨,西北风,小于3级
2016-05-16,24,15,晴,东南风,小于3级
2016-05-17,26,16,晴~多云,东南风,小于3级
2016-05-18,26,17,多云,东南风,小于3级
2016-05-19,25,19,多云~阴,东南风,小于3级
2016-05-20,24,20,小雨~中雨,东南风,小于3级
2016-05-21,21,18,中雨~小雨,东南风,小于3级
2016-05-22,24,19,阴,东南风,小于3级
2016-05-23,26,20,多云~小雨,东南风,小于3级
2016-05-24,24,19,小雨~多云,东南风,小于3级
2016-05-25,28,21,多云~小雨,西南风,小于3级
2016-05-26,25,20,小雨~中雨,东南风,小于3级
2016-05-27,22,19,中雨~小雨,东南风,小于3级
2016-05-28,22,19,大雨~中雨,东南风,小于3级
2016-05-29,23,19,小雨~阴,东南风,小于3级
2016-05-30,26,20,阴,东南风,小于3级
2016-05-31,27,20,阵雨~暴雨,东北风,小于3级
2016-06-01,22,18,小雨~多云,东南风,小于3级
2016-06-02,26,20,多云~小雨,东北风,小于3级
2016-06-03,21,17,中雨~小雨,东南风,小于3级
2016-06-04,25,19,阴~多云,西北风,小于3级
2016-06-05,25,20,多云,西北风,小于3级
2016-06-06,27,20,多云~雷阵雨,东南风,小于3级
2016-06-07,26,21,小雨~雷阵雨,东北风,小于3级
2016-06-08,26,21,小雨,东北风,小于3级
2016-06-09,25,21,阴~多云,东南风,小于3级
2016-06-10,27,22,多云~阴,东南风,小于3级
2016-06-11,30,23,阵雨,东南风,小于3级
2016-06-12,24,21,大雨~小雨,东南风,小于3级
2016-06-13,28,21,多云,东南风,小于3级
2016-06-14,31,23,晴~多云,东北风,小于3级
2016-06-15,32,22,雷阵雨~阵雨,东南风,小于3级
2016-06-16,26,21,小雨~多云,东南风,小于3级
2016-06-17,31,23,晴~多云,东北风,小于3级
2016-06-18,30,24,多云~雷阵雨,西北风,小于3级
2016-06-19,32,25,阴~阵雨,东南风,小于3级
2016-06-20,29,25,雷阵雨~阴,东南风,小于3级
2016-06-21,32,25,多云,东南风,小于3级
2016-06-22,30,25,大雨~阵雨,东南风,小于3级
2016-06-23,34,26,雷阵雨~多云,东北风,小于3级
2016-06-24,34,22,雷阵雨~中雨,东南风,小于3级
2016-06-25,23,19,小雨~多云,东南风,小于3级
2016-06-26,26,21,多云~小雨,东南风,小于3级
2016-06-27,24,21,中雨,东南风,小于3级
2016-06-28,25,22,大雨~暴雨,东南风,小于3级
2016-06-29,26,23,阵雨,东南风,小于3级
2016-06-30,34,26,多云~阵雨,东北风,小于3级
